"path","area","kind","size_bytes","line_count","sha256","disposition","target_pattern","reason_codes"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/automation/tests/runners/smoke.spec.ts","workspace-feature","text","114","3","2278a3850ba18bf978e7d8a789f257300d7f69556ed1b8925cc4fbf46aea616a","remove-after-suite-migration","remove; suite selection moves to automation/suite.yaml","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/cases/archive.md","workspace-feature","text","78241","891","340f7400673016a7ac2786028093c7891784410b2b8d932bf88b987c01cdd0ab","convert-to-canonical-cases","features/<feature-id>/cases/{cases.yaml,exports/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/cases/cases.xmind","workspace-feature","binary","21263","","502017374b179c6b7d16d23466f1d6e5d252ffcdeed4d5aa03decca299572059","convert-to-canonical-cases","features/<feature-id>/cases/{cases.yaml,exports/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/1-u101.png","workspace-feature","binary","15782","","b03f0c4346d4326cf00afc4a84ab648e946b6f52f734679265cf3061fee906ed","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/10-u62.png","workspace-feature","binary","3772","","fc0b34f22a9829056c172e3f4857a788f334e8e8ce613f09b8900b555fc05c29","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:6"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/11-u64.png","workspace-feature","binary","431165","","aae55d54902b86661c1dcb9c65e868dc2fc7def0d65ecdff6ba9862dbd031858","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:4"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/12-u76.png","workspace-feature","binary","24994","","f172a0e56ed99162827320cb6444d21f1cd63c0d2390a2fe5a05cd7adfc7ce49","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:4"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/13-u8.png","workspace-feature","binary","267173","","ab0a6e010701981f70bc4c72dc2cea6e43f817cd67b738f691300c2df076574e","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:6"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/14-u80.png","workspace-feature","binary","107564","","1f8156f1a9f5c3cb6b1e181cfe289ff1176cfb15b5f5ebb67cdb16db9db9d404","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/15-fullpage-15694_内置规则丰富_有效性_json中key对应的value值格式校验.png","workspace-feature","binary","447079","","24f32ea50fa4ed57bbbf6dc78163dc4a4a7ef8a9257454e252985ebeba72a66a","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/2-u102.png","workspace-feature","binary","4186","","b01b727791d1bde3ca13b97eaefb4c4dfaf70d2d05bcf822852d445542d363f7","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:2"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/3-u109.png","workspace-feature","binary","4127","","61a46a1be38a3f371e3c3618c29bb71cac0917fed3005b53b7a0a67d5818cc57","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:2"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/4-u125.png","workspace-feature","binary","2430","","4c4abb7df467d2c5a5d028d37549443fe961091413109cdb0c5cca6f40f5e00d","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:2"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/5-u126.png","workspace-feature","binary","4109","","3b94d78e989e978805e835b4fa3079bb4261c26079cfd49c1008fc5b0a7d6bef","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:2"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/6-u129.png","workspace-feature","binary","10728","","7df1a4899adf9aa776f6931dcee58d49cfcfa3564a4f9d3b886eccc43f4d0d23","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:2"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/7-u3.png","workspace-feature","binary","350838","","b8c21c2c8f0eea47903a79879e90577ff8617bd9b23a1c83221087c0ee827821","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:5"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/8-u36.png","workspace-feature","binary","247781","","18351508350b4afe0b1eb622fdb9276b629f393f002beb0a4b08d4e990f7023b","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:7"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/lanhu-snapshots/9-u6.png","workspace-feature","binary","3294","","4c7512a53e9586d8dd235f62c5a8125305478b5059d71dfffd4056cf3e0e3ba1","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH;DUPLICATE_CONTENT:5"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/inputs/reference-docs/15694_内置规则丰富_有效性_json中key对应的value值格式校验.txt","workspace-feature","text","3640","202","97316940a366a9151ae870d852a949e2bc5f8ea9b5dfb3ac45f6bc8b3fc71e1c","normalize-and-deduplicate","features/<feature-id>/inputs/{sources.yaml,raw/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/metadata.yaml","workspace-feature","text","855","37","91fe3e2e2ae286b9935860497c6bd2dd141f5a8d93b35c10111cfa5c2fc9ffb7","rewrite-schema","features/<feature-id>/feature.yaml","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【岚图汽车】【数据质量】有效性JSONValue格式校验/prd.md","workspace-feature","text","4894","250","16fca4dbf513d05edb07034c14e36d8fe0099bff42131efadc0d88bc91e74065","relocate-and-classify","features/<feature-id>/ under flat ASCII stable ID","BROKEN_LOCAL_LINKS:15;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【袋鼠云】【数据安全】下线行列级别权限配置/cases/archive.md","workspace-feature","text","4983","211","ddf163cd23a6dbffb156d0b86e73cc40964693dfab675be1f38354654869881a","convert-to-canonical-cases","features/<feature-id>/cases/{cases.yaml,exports/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【袋鼠云】【数据安全】下线行列级别权限配置/cases/cases.xmind","workspace-feature","binary","3564","","25bc9e43e3845d199a7dd2fa7046042302ed9517121454374ca89079d300ae2a","convert-to-canonical-cases","features/<feature-id>/cases/{cases.yaml,exports/}","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.10/【v6410】【袋鼠云】【数据安全】下线行列级别权限配置/metadata.yaml","workspace-feature","text","802","36","5abf2d35ceac2b7e3878e593a87c4c64f72a068e6b679dd4efd7020171ef1f46","rewrite-schema","features/<feature-id>/feature.yaml","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/audit-lindorm-v6411-doris-sql.rb","workspace-feature","text","1173","20","c61c3280f3739602d887000cbbd11c6d1c88678aa3ad7a21dc6c5901befadda0","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/audit-lindorm-v6411-sql.rb","workspace-feature","text","1553","27","6ca06226ff4f5073828594f34328da5fcd6954928b5e0866b242af3f066504d9","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/generate-lindorm-v6411-doris-sql.rb","workspace-feature","text","4701","118","a41be8b311caf791705bd72f77ea4dee3b9f008a42e12a59823aec22a3f811a4","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/generate-lindorm-v6411-sql.rb","workspace-feature","text","4948","123","43ba21f8ee577c9e2f0870650b787aefb0fde8b8bd0448d1c7d9abb1eb4cfb47","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/lindorm-doris-test_info_1-qzmkxjrp-drop-recreate.sql","workspace-feature","text","95661","2734","14f24dd7c8f5d274f7eca4246251a387c2cc6e3d48a2de643cbfca006214f805","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/lindorm-doris-test_info_1.sql","workspace-feature","text","91691","2679","b53d287cb0710380407871b1078bb6f63cdaeff5e970119b422df887e13620a3","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/lindorm-test_info_1-qzmkxjrp-drop-recreate.sql","workspace-feature","text","113332","2664","3adce473d5bc003bc793f0687b590e0e28cd522a19254fac3b3e70643137c54f","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/lindorm-test_info_1-qzmkxjrp-insert-patch.sql","workspace-feature","text","85586","1821","47f7b76cee2912dba1386924899223e661bd4f45f3d742146b4cc9cbed373982","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/lindorm-test_info_1.sql","workspace-feature","text","110287","2609","12409c57efec89b1c573b2e0f0f74d92b6582bb6b2d0664ef6d35823a016c1f2","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/render-lindorm-v6411-doris-rebuild-sql.rb","workspace-feature","text","2457","36","8802aafdd1f10c0f756284833021106f8aa1da6c5a7aad7667b67dd36d5c4d31","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/render-lindorm-v6411-insert-patch.rb","workspace-feature","text","1445","36","9577c3bea9216fd4ac860372e061d66c590862212db0d147d73c9e884e780f17","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/sql/render-lindorm-v6411-rebuild-sql.rb","workspace-feature","text","1884","31","70f0de3f816ef046997ff2ac18dc46b48897479d80030e1e20d7d208fa25ecd0","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","AUTOMATION_TOP;CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/cases/README.md","workspace-feature","text","103","4","c7b93e8deda7612079133d938a62aa94352cb070073f34f1311f015fb3f0ba4e","rewrite-or-extract","features/<feature-id>/automation/specs/<case-id>--<slug>.spec.ts","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/cases/t00-ui-case-spec-audit.ts","workspace-feature","text","39988","853","3c63d8e79d12651fef5affb12c25310b505bdf2f4e829c15f3ce98d34e8a459c","rewrite-or-extract","features/<feature-id>/automation/specs/<case-id>--<slug>.spec.ts","CUSTOMER_IDENTIFYING_PATH;NONDETERMINISTIC_INPUT:2"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/cases/t16-ui-rebuild-v6411-cases.ts","workspace-feature","text","201542","4084","83853e768a49549046f703b97789ee6e28ddcff80421c7cf3ad6326fdd2ff2ec","rewrite-or-extract","features/<feature-id>/automation/specs/<case-id>--<slug>.spec.ts","CATCH_BLOCK:248;CUSTOMER_IDENTIFYING_PATH;FORCE_ACTION:18;NONDETERMINISTIC_INPUT:27;NTH_SELECTOR:32;SKIP_OR_FIXME:1;WAIT_FOR_TIMEOUT:29"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/cases/t20-ui-inventory-v6411-records.ts","workspace-feature","text","17122","409","aabcb04a7c4c4dae58d156f44ea969cffbe83cade2a2f377beea8dbf85b9cbdc","rewrite-or-extract","features/<feature-id>/automation/specs/<case-id>--<slug>.spec.ts","CATCH_BLOCK:14;CUSTOMER_IDENTIFYING_PATH;NONDETERMINISTIC_INPUT:1;NTH_SELECTOR:2;WAIT_FOR_TIMEOUT:4"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/cases/t22-ui-result-recheck-v6411-records.ts","workspace-feature","text","66723","1395","2ac5a19e598c8df6b53fd7b91df67078ef759481562bc33bf8e07114b8da8bc5","rewrite-or-extract","features/<feature-id>/automation/specs/<case-id>--<slug>.spec.ts","CATCH_BLOCK:84;CUSTOMER_IDENTIFYING_PATH;FORCE_ACTION:6;NONDETERMINISTIC_INPUT:2;NTH_SELECTOR:23;WAIT_FOR_TIMEOUT:13"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/cases/t24-ui-sort-v6411-records.ts","workspace-feature","text","26765","457","100896eff2279d1804f7ad0a6efe180d414ec3751d68f0fca4b240b0843f5697","rewrite-or-extract","features/<feature-id>/automation/specs/<case-id>--<slug>.spec.ts","CATCH_BLOCK:29;CUSTOMER_IDENTIFYING_PATH;FORCE_ACTION:2;NONDETERMINISTIC_INPUT:6;NTH_SELECTOR:2;WAIT_FOR_TIMEOUT:6"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/data/v6411-result-oracle.ts","workspace-feature","text","11749","189","3e8fd6e6dd14d1d8fac367cd8d60f148494f5bb1d748d3ba7118da37bc18ac2b","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/data/v6411-ui-base-table-data.ts","workspace-feature","text","2211","73","99fb41f193725e63a56f9e6248ffac7b12799317840d3341710701eaeb908015","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/data/v6411-ui-case-specs.ts","workspace-feature","text","27993","847","45b017480f66003501d71a5873e01d99544e018d6022a443bb9e3527f6b8832f","rewrite-or-extract","features/<feature-id>/automation/support/{data,sql}/","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/runners/full.spec.ts","workspace-feature","text","804","12","8f526f284f29c322460e1e29f8c2321d0facb77da9afdc905ec2604204342b08","remove-after-suite-migration","remove; suite selection moves to automation/suite.yaml","CUSTOMER_IDENTIFYING_PATH"
"workspace/dataAssets/features/v6.4.11/【v6411】【岚图汽车】【数据资产】数据质量任务性能优化，规则sql合并/automation/tests/runners/result-recheck.spec.ts","workspace-feature","text","143","3","5249af88231eceea25316196fc08996d5c6688f604ce28825abf6eea056d3e57","remove-after-suite-migration","remove; suite selection moves to automation/suite.yaml","CUSTOMER_IDENTIFYING_PATH;RUNNER_NAME"
